0.703010,0.291924,0.149318
0.605902,0.223836,0.079154
0.625412,0.293708,0.187682
0.692132,0.288230,0.206789
0.615486,0.269014,0.170473
0.703326,0.291669,0.149032
0.555978,0.226282,0.174479
0.614839,0.289758,0.244872
0.644126,0.248680,0.152753
0.591632,0.322058,0.270772
0.681728,0.274037,0.226924
0.754049,0.270278,0.217153
0.614194,0.310503,0.319274
0.629086,0.211764,0.127080
0.586826,0.309582,0.262025
0.845093,0.347152,0.353543
0.659624,0.295323,0.214912
0.677238,0.261303,0.217892
0.611783,0.245524,0.123812
0.648908,0.281382,0.235329
0.628916,0.222005,0.164136
0.650347,0.249882,0.123300
0.461036,0.282056,0.283415
0.553059,0.192030,0.090187
0.599940,0.262831,0.255978
0.606499,0.243550,0.152409
0.563296,0.216470,0.107113
0.578480,0.263375,0.169561
0.637520,0.316613,0.202901
0.626801,0.302672,0.223319
0.703455,0.321891,0.259640
0.586316,0.340317,0.373211
0.535585,0.236035,0.123978
0.558300,0.360143,0.390368
0.577831,0.284117,0.243965
0.583429,0.285836,0.215083
0.684087,0.261996,0.187874
0.683606,0.272496,0.225219
0.428050,0.153738,0.073937
0.539573,0.279502,0.244195
0.765697,0.303680,0.269722
0.641671,0.224154,0.104941
0.611902,0.275744,0.234424
0.497156,0.241664,0.161266
0.695116,0.275679,0.167169
0.632689,0.324371,0.267994
0.574121,0.260625,0.197303
0.693990,0.306928,0.278928
0.729671,0.256801,0.120273
0.734313,0.279526,0.166086
0.578594,0.293595,0.280182
0.622283,0.310176,0.288133
0.728712,0.277804,0.194970
0.501931,0.274374,0.243857
0.563717,0.246428,0.217441
0.606418,0.312436,0.172819
0.550568,0.313421,0.297338
0.657484,0.270549,0.166825
0.623072,0.299416,0.250500
0.755580,0.317650,0.162306
0.503031,0.263359,0.205939
0.608030,0.262496,0.224825
0.542562,0.246714,0.130725
0.656838,0.291298,0.241241
0.589933,0.307023,0.259193
0.498698,0.240377,0.159839
0.619535,0.265677,0.166767
0.705480,0.330349,0.294726
0.792239,0.238326,0.130061
0.659381,0.248774,0.091264
0.614250,0.263701,0.195369
0.662580,0.303007,0.249138
0.706755,0.309086,0.219737
0.456277,0.202535,0.076899
0.536931,0.265227,0.233461
0.609440,0.251221,0.186619
0.522533,0.207554,0.133362
0.691707,0.272161,0.194059
0.538371,0.233718,0.121403
0.668012,0.314974,0.257320
0.637747,0.259561,0.041890
0.580934,0.281552,0.241130
0.504746,0.251828,0.167448
0.679043,0.328661,0.236613
0.576607,0.258570,0.195027
0.436704,0.298810,0.297183
0.445039,0.219325,0.208524
0.514642,0.296767,0.258519
0.742906,0.268688,0.097558
0.585240,0.324776,0.361096
0.543458,0.266176,0.203720
0.688488,0.238162,0.110030
0.499284,0.260098,0.233123
0.659981,0.268495,0.164542
0.627003,0.265855,0.136164
0.626045,0.286863,0.210876
0.678082,0.223960,0.130168
0.731853,0.275237,0.192123
0.600277,0.235993,0.205623
0.703516,0.295327,0.209569
0.648615,0.275303,0.259398
0.736493,0.297966,0.237946
0.593380,0.283968,0.182215
0.736493,0.297966,0.237946
0.671014,0.282183,0.143832
0.527759,0.249998,0.252468
0.842951,0.265592,0.144765
0.520211,0.318730,0.303495
0.441629,0.195566,0.161564
0.737287,0.287208,0.200306
0.621547,0.274127,0.201843
0.606669,0.226950,0.139088
0.632099,0.298319,0.218491
0.597219,0.191740,0.084512
0.579120,0.236278,0.118889
0.645079,0.241557,0.175648
0.538928,0.273678,0.268552
0.771375,0.278830,0.190759
0.656112,0.255245,0.154936
0.562628,0.230860,0.205283
0.539887,0.252668,0.193833
0.550127,0.277117,0.210764
0.540847,0.231658,0.119113
0.528998,0.248972,0.251336
0.685728,0.213887,0.062483
0.650825,0.253267,0.183544
0.555387,0.299334,0.256024
0.579091,0.256513,0.192749
0.583251,0.289750,0.275940
0.590603,0.259697,0.134675
0.549140,0.318370,0.359361
0.579882,0.245751,0.155103
0.638470,0.309521,0.225822
0.799707,0.278981,0.247183
0.522717,0.296440,0.227360
0.531538,0.206435,0.101321
0.694987,0.279589,0.228009
0.589474,0.290957,0.246478
0.556009,0.298823,0.255458
0.590435,0.269945,0.171752
0.618129,0.270609,0.228748
0.706982,0.272265,0.132566
0.573121,0.303726,0.168485
0.675760,0.355392,0.374194
0.652534,0.387709,0.400108
0.687920,0.337821,0.241675
0.716263,0.317729,0.224228
0.572160,0.324738,0.243212
0.486188,0.260047,0.115212
0.630603,0.252781,0.095940
0.740897,0.282328,-0.041103
0.569408,0.288416,-0.079401
0.702927,0.285644,-0.242361
0.671214,0.261734,-0.345771
0.674554,0.334171,-0.352250
0.878351,0.388109,-0.539650
0.656742,0.269101,-0.901763
0.856359,0.435783,-0.917282
0.810543,0.362112,-1.322306
0.776091,0.419429,-1.365957
0.833381,0.532909,-1.347546
0.718094,0.509319,-1.383374
0.739057,0.547719,-1.386870
0.677095,0.439944,-1.578484
0.644570,0.572785,-1.389148
0.696143,0.520373,-1.432512
0.433397,0.431349,-1.442878
0.625864,0.463661,-1.408074
0.730910,0.462798,-1.389180
0.897610,0.444231,-1.359666
0.795305,0.363866,-1.438348
0.824455,0.450565,-1.111017
0.832799,0.371056,-1.199705
0.789883,0.343704,-1.245346
0.726142,0.413694,-1.069441
0.727446,0.363986,-1.017124
0.737208,0.398947,-0.962820
0.777076,0.382040,-1.038382
0.645143,0.343035,-1.024568
0.777897,0.342837,-0.948695
0.743949,0.361213,-0.902344
0.639716,0.322871,-0.831553
0.822433,0.320223,-0.851053
0.784665,0.276662,-0.760852
0.549754,0.324047,-0.496190
0.699480,0.318758,-0.544077
0.646178,0.248760,-0.442213
0.693264,0.309359,-0.313380
0.717764,0.255764,-0.414336
0.662022,0.274936,-0.454179
0.715501,0.326491,-0.391914
0.639757,0.286243,-0.503001
0.782280,0.321009,-0.372803
0.479473,0.259140,-0.270544
0.622168,0.283656,-0.177417
0.593678,0.285564,0.004468
0.583129,0.253171,0.189049
0.580274,0.170215,0.158159
0.533699,0.070667,0.119311
0.477814,0.071650,0.243903
0.523796,0.017511,0.229436
0.637170,-0.034436,0.032282
0.509220,-0.029944,0.166374
0.608679,-0.032529,0.214175
0.565756,-0.059890,0.168561
0.543172,-0.048323,0.120018
0.619717,-0.018841,0.193457
0.630921,-0.015401,0.135647
0.681035,-0.007861,0.077039
0.475095,-0.001322,0.249819
0.740461,0.016719,0.237476
0.571188,-0.047926,0.176744
0.620510,-0.029613,0.155797
0.707948,0.003568,0.171710
0.495432,-0.088177,0.065646
0.491593,-0.004103,0.364643
0.541876,-0.006809,0.268946
0.795249,0.018562,0.352071
0.965830,0.033492,0.465129
0.858679,0.086643,0.632829
1.044766,0.156447,0.606843
1.153997,0.188832,0.708962
1.060132,0.193137,0.632253
1.046183,0.270941,0.749864
1.149337,0.194535,0.535765
0.970747,0.230432,0.638490
0.916781,0.189378,0.613591
0.943355,0.229512,0.581190
0.966105,0.207693,0.592644
1.011106,0.203008,0.525572
1.015268,0.236256,0.608794
0.977631,0.210876,0.534554
1.102714,0.269440,0.624708
1.015592,0.236001,0.608520
0.982113,0.243866,0.617501
0.931827,0.246575,0.713209
1.077268,0.218286,0.619187
1.004865,0.222048,0.628957
1.132543,0.209619,0.696415
1.036744,0.255963,0.769213
0.913577,0.155352,0.529538
1.133983,0.178088,0.584279
1.023298,0.177232,0.594288
1.172585,0.182451,0.583767
0.969811,0.125668,0.532012
0.950259,0.201757,0.678541
1.191958,0.262649,0.729512
0.978936,0.181401,0.660814
1.133826,0.188341,0.621383
0.801289,0.196280,0.688788
1.081752,0.251280,0.702141
1.038350,0.234431,0.693911
1.001187,0.198535,0.582282
1.188600,0.218629,0.608628
1.142129,0.283289,0.660477
1.076129,0.278004,0.603683
1.120659,0.283830,0.573984
0.936922,0.307502,0.668253
1.145314,0.366010,0.691101
1.070827,0.304473,0.504943
0.953090,0.333429,0.656009
1.148519,0.302689,0.466536
1.065704,0.292241,0.496471
1.102870,0.328138,0.608105
1.151563,0.367219,0.661641
1.059462,0.311287,0.599870
0.933396,0.273735,0.584467
1.231040,0.305199,0.638189
1.061089,0.261306,0.651934
1.139263,0.249008,0.576141
0.940624,0.225472,0.607618
0.875921,0.170459,0.603157
1.074562,0.193996,0.571680
0.968985,0.205372,0.590162
1.001028,0.229036,0.693328
1.074400,0.204248,0.608788
0.973947,0.227858,0.635742
1.094896,0.253179,0.642675
1.141029,0.217216,0.463713
1.048419,0.317845,0.694528
0.989798,0.254044,0.623773
0.852657,0.231239,0.501701
0.906473,0.282555,0.563710
1.041374,0.230053,0.453001
1.122757,0.272038,0.535219
1.142612,0.341736,0.643600
1.038472,0.321575,0.549924
1.109126,0.349604,0.652584
1.089591,0.279650,0.543926
1.134765,0.264709,0.439727
1.098880,0.325139,0.635641
1.020063,0.358210,0.785940
0.967200,0.285864,0.649151
1.188937,0.287322,0.628854
1.050504,0.285799,0.581825
0.840960,0.258563,0.670857
1.109796,0.320646,0.779427
1.125668,0.200767,0.512232
1.188320,0.279642,0.830745
1.130636,0.223257,0.557817
1.124073,0.242561,0.661506
1.207378,0.242497,0.594178
1.125032,0.221536,0.586731
1.084959,0.277159,0.572010
1.122127,0.313062,0.683663
1.101767,0.282321,0.485262
1.056915,0.297008,0.589193
1.059772,0.380001,0.620097
1.065054,0.381977,0.591456
1.043574,0.382518,0.504943
1.172042,0.513586,0.588643
1.073977,0.484632,0.428654
1.190430,0.505404,0.225212
1.088500,0.589013,0.236929
0.964308,0.655474,0.327206
1.118420,0.701639,0.198027
0.914620,0.665863,0.221036
0.896023,0.720948,0.292827
0.919582,0.688363,0.266615
0.969432,0.667707,0.335678
0.934363,0.571305,0.238695
1.083562,0.558331,0.392692
1.130873,0.454431,0.430567
1.083159,0.386122,0.503597
1.146802,0.297894,0.492109
1.120565,0.229042,0.651663
1.179084,0.128577,0.631700
1.049492,0.028784,0.659897
1.054983,-0.133778,0.540243
0.876659,-0.126575,0.770151
0.960801,-0.165864,0.792557
0.781192,-0.255011,0.714847
0.949452,-0.305148,0.632249
0.908913,-0.267455,0.782336
0.811314,-0.306930,0.584934
0.916900,-0.172218,0.821716
0.935153,-0.198597,0.622778
0.893149,-0.100917,0.757630
1.018429,-0.024124,0.683294
1.057000,0.154784,0.810640
1.024603,0.159822,0.580298
1.005656,0.243627,0.524956
1.025169,0.342056,0.506220
1.070814,0.462694,0.619881
0.882624,0.500015,0.339228
0.976042,0.534688,0.325948
1.022647,0.634299,0.364819
1.001322,0.624582,0.241168
0.779363,0.633382,0.298592
0.956107,0.667990,0.217962
0.917004,0.674141,0.255873
1.016856,0.671307,0.303421
0.886572,0.600470,0.204740
0.885479,0.603305,0.444092
0.867080,0.493845,0.424875
1.002380,0.412611,0.441286
0.865391,0.342886,0.610882
1.055172,0.292211,0.614804
0.839656,0.117392,0.477760
1.111171,0.108455,0.563652
0.934597,0.055396,0.808566
1.027245,-0.045277,0.577652
0.847781,-0.152904,0.664217
0.953409,-0.164282,0.645729
0.937070,-0.179964,0.695104
0.849566,-0.213169,0.679181
0.937872,-0.190747,0.657429
0.947643,-0.155752,0.711783
0.947643,-0.155752,0.711783
1.054207,-0.042046,0.873812
0.994734,-0.066647,0.713256
0.970175,0.015449,0.686830
0.998205,0.024056,0.542199
0.948799,0.180310,0.691046
1.030834,0.229996,0.571325
1.078888,0.298070,0.497993
0.972268,0.358945,0.463840
0.914209,0.448919,0.446402
1.034393,0.513486,0.363567
1.055700,0.551676,0.359788
1.054391,0.601425,0.307418
0.878543,0.574244,0.185796
0.979992,0.675721,0.339361
0.816663,0.602228,0.212249
0.800326,0.586548,0.261630
1.026336,0.621287,0.324600
0.959194,0.618835,0.507165
0.951209,0.523569,0.467772
0.987462,0.434388,0.398936
0.949176,0.401302,0.526627
0.945836,0.328793,0.533116
1.021199,0.233461,0.426364
1.068051,0.140045,0.501663
1.162799,0.124962,0.540752
1.008621,0.078778,0.669984
0.965694,0.022938,0.751798
1.062520,-0.044477,0.604135
0.758944,-0.095882,0.743899
0.901157,-0.196711,0.656298
0.810413,-0.138094,0.737624
0.966384,-0.152183,0.623354
0.869553,-0.084769,0.771018
0.958990,-0.093632,0.637317
0.891498,-0.067366,0.692704
0.911655,0.010311,0.599425
1.069844,0.100025,0.590607
0.903756,0.107841,0.523335
0.993169,0.245121,0.644995
1.046198,0.335707,0.617263
0.957368,0.352252,0.548961
1.052418,0.345112,0.386325
0.954274,0.462286,0.481622
1.168564,0.540758,0.310955
1.124320,0.534671,0.340400
0.934333,0.595626,0.373604
0.983220,0.624472,0.390046
0.956278,0.613031,0.295286
1.008855,0.685674,0.432430
0.933506,0.634866,0.283821
0.922903,0.639102,0.139671
1.009945,0.682835,0.193008
0.848494,0.713407,0.171617
0.841282,0.753515,0.349905
0.922745,0.649374,0.176796
0.833778,0.647720,0.273099
0.902583,0.571692,0.270084
0.981162,0.530665,0.321435
0.915798,0.467931,0.518986
0.918385,0.396880,0.496265
1.049563,0.282344,0.429383
1.003746,0.289612,0.735671
0.969645,0.143646,0.691297
0.979790,0.003770,0.617476
0.922433,-0.109838,0.599048
0.862165,-0.131878,0.677608
0.902590,-0.187790,0.692064
0.948625,-0.241984,0.677584
0.788949,-0.271692,0.671158
0.841550,-0.345201,0.552922
0.987743,-0.248137,0.639659
0.890900,-0.180711,0.787344
0.861686,-0.121359,0.715019
0.803822,-0.195991,0.606526
0.917466,-0.112091,0.627430
0.874155,0.006943,0.837449
1.033970,0.054855,0.679257
0.993065,0.121291,0.702215
1.119368,0.177077,0.553014
0.967028,0.263434,0.660539
0.899179,0.318429,0.588728
1.045030,0.444220,0.548260
0.949624,0.480087,0.583711
1.049810,0.485185,0.429530
0.932588,0.521849,0.378689
0.959022,0.572285,0.383383
0.946982,0.608088,0.351460
0.897605,0.589756,0.372431
0.821288,0.559983,0.298629
0.897605,0.589756,0.372431
0.931465,0.553157,0.490649
1.044178,0.511935,0.330976
0.952000,0.455958,0.269155
1.110244,0.517227,0.387823
0.976675,0.538204,0.386371
0.946338,0.628876,0.426006
1.031149,0.597251,0.246385
0.906390,0.674276,0.374138
0.981404,0.753817,0.395556
0.873329,0.700108,0.218216
0.692270,0.806848,0.343495
0.942550,0.796379,0.104228
0.803337,0.844116,0.004213
0.805235,0.948209,0.109970
0.630602,0.899731,-0.086815
0.661883,0.934183,0.054148
0.625606,0.905694,-0.259928
0.626544,1.030829,-0.079338
0.478544,0.994040,-0.181055
0.377997,1.017666,-0.154080
0.371080,1.065711,-0.177529
0.419498,1.105086,-0.123667
0.320701,1.096908,-0.209236
0.240208,1.033847,-0.366356
0.210512,1.103734,-0.401273
0.181644,1.134374,-0.346385
-0.100133,1.128845,-0.412436
-0.022364,1.127057,-0.450882
-0.017235,1.139300,-0.442403
0.006640,1.114625,-0.670413
-0.248968,1.131303,-0.603966
-0.343619,1.156413,-0.606231
-0.524669,1.116977,-0.736381
-0.537674,1.173826,-0.693472
-0.608396,1.145768,-0.796224
-0.661966,1.240337,-0.603126
-0.857438,1.143127,-0.833551
-0.849102,1.209699,-0.666919
-0.927910,1.261018,-0.681168
-0.810050,1.232032,-0.832388
-0.916969,1.264701,-0.738741
-0.995293,1.305500,-0.790412
-1.263066,1.193590,-0.846687
-1.242552,1.242565,-0.812770
-1.148569,1.238258,-0.735969
-0.760520,1.231924,-0.689016
-0.621449,1.194456,-0.551855
-0.380031,1.073066,-0.426699
-0.067410,0.969212,-0.236208
0.224521,0.826658,-0.042506
0.490034,0.633650,0.146515
0.615401,0.334749,0.182412
0.636395,-0.002539,0.289202
0.467796,-0.289395,0.391787
0.489402,-0.619006,0.296497
0.257751,-0.838348,0.336015
0.256704,-1.127908,0.064596
0.129912,-1.319386,-0.004205
-0.040524,-1.509268,-0.245631
-0.075139,-1.498553,0.002867
-0.168275,-1.679699,-0.239587
-0.127357,-1.746149,-0.262547
-0.109702,-1.780237,-0.259559
-0.146614,-1.816474,-0.371609
-0.127540,-1.735926,-0.225420
-0.125270,-1.806748,-0.247870
-0.161062,-1.728049,-0.216426
-0.128850,-1.686151,-0.277815
-0.163035,-1.657528,-0.194269
0.150140,-1.424585,-0.023953
0.059305,-1.337505,-0.070123
0.256833,-1.117960,0.101445
0.328285,-0.917802,0.092922
0.352246,-0.631863,0.211157
0.553246,-0.321568,0.211560
0.569352,-0.112735,0.125715
0.720640,0.061751,-0.235622
0.809693,0.402507,-0.113214
0.459479,0.499166,-0.542734
0.313928,0.720376,-0.485311
-0.134611,0.916051,-0.654821
-0.252225,0.981454,-0.832927
-0.716870,0.968290,-0.916590
-0.767087,0.989211,-0.985434
-0.836858,0.940104,-1.163050
-0.809427,0.941028,-1.105675
-0.737383,0.919311,-0.950511
-0.497925,0.868487,-0.803197
-0.433868,0.751455,-0.687440
-0.184404,0.579152,-0.778342
-0.049746,0.471973,-0.395141
-0.003156,0.224348,-0.373484
0.099146,-0.052479,-0.348752
0.062342,-0.300047,-0.259693
0.128697,-0.634127,-0.421879
-0.016378,-0.799214,-0.291566
-0.250303,-1.093969,-0.485084
-0.197515,-1.186004,-0.438985
-0.207401,-1.385449,-0.584188
-0.282917,-1.454489,-0.568186
-0.391483,-1.526178,-0.580617
-0.352346,-1.532332,-0.618557
-0.213783,-1.530844,-0.571500
-0.428237,-1.426424,-0.474315
-0.341208,-1.354229,-0.548510
-0.177665,-1.116260,-0.330503
-0.320478,-0.976384,-0.332958
-0.053476,-0.825192,-0.366500
0.081322,-0.538366,-0.258277
0.048999,-0.368895,-0.398009
0.308079,-0.120127,-0.507711
0.334622,0.102961,-0.613734
0.256893,0.297655,-0.612026
0.103470,0.441776,-0.758702
-0.188227,0.584111,-0.952740
-0.449258,0.635492,-1.186706
-0.475760,0.759744,-1.063437
-0.639223,0.832429,-0.935124
-0.651271,0.868242,-0.967063
-0.614994,0.779008,-1.035939
-0.629269,0.702763,-0.971862
-0.340186,0.659989,-0.882632
-0.316567,0.598886,-0.781324
-0.080696,0.475745,-0.627190
0.092789,0.244905,-0.664666
0.056441,0.133023,-0.357517
-0.000703,-0.173818,-0.339506
0.173270,-0.415188,-0.414414
0.035099,-0.628359,-0.260631
-0.035103,-0.849881,-0.327263
-0.117658,-1.035313,-0.425542
-0.396737,-1.150701,-0.423935
-0.359625,-1.279201,-0.402977
-0.406753,-1.368376,-0.404452
-0.293984,-1.409616,-0.564197
-0.406943,-1.358142,-0.367317
-0.404540,-1.410768,-0.554476
-0.418515,-1.332849,-0.436688
-0.360165,-1.240230,-0.493116
-0.240100,-1.019136,-0.283349
-0.232461,-0.895064,-0.371204
0.056541,-0.726439,-0.483123
0.025012,-0.449971,-0.277497
0.148633,-0.312792,-0.366893
0.269503,-0.094249,-0.396401
0.276795,0.058560,-0.611533
0.156402,0.205343,-0.729789
-0.005053,0.400383,-0.660368
-0.097228,0.537315,-0.758974
-0.386985,0.609077,-0.975184
-0.504276,0.645757,-1.026054
-0.401018,0.715485,-0.984982
-0.400828,0.705206,-1.022104
-0.455551,0.684898,-0.972482
-0.363908,0.586976,-0.964022
-0.286716,0.577505,-0.800336
-0.304615,0.428933,-0.729445
-0.073901,0.322015,-0.711357
-0.065800,0.205945,-0.470769
0.164490,0.081070,-0.287660
0.064163,-0.234738,-0.479767
-0.051231,-0.469781,-0.314494
-0.043637,-0.693110,-0.419596
-0.204487,-0.866247,-0.441987
-0.090048,-0.986022,-0.422053
-0.296958,-1.104930,-0.429954
-0.343610,-1.204641,-0.468864
-0.180597,-1.266810,-0.559762
-0.341821,-1.264960,-0.453887
-0.433575,-1.331496,-0.553178
-0.369741,-1.255355,-0.473841
-0.342839,-1.215456,-0.506600
-0.280316,-1.089523,-0.479676
-0.351099,-0.971343,-0.326919
-0.123527,-0.785221,-0.449808
0.112553,-0.550984,-0.241558
0.054265,-0.442448,-0.423442
0.167938,-0.330027,-0.530114
0.223191,-0.127281,-0.653942
0.251354,0.045799,-0.707877
0.126296,0.169822,-0.872066
0.165069,0.338659,-0.781745
-0.177067,0.483735,-0.879968
-0.122584,0.542814,-1.020071
-0.378624,0.559751,-0.953278
-0.196095,0.596117,-1.062979
-0.280479,0.617237,-0.920683
-0.293599,0.509640,-0.968592
-0.055165,0.498315,-0.910772
-0.094441,0.486259,-0.708090
-0.199163,0.293650,-0.690871
0.089516,0.261398,-0.564179
-0.001522,-0.008888,-0.664461
-0.002719,-0.170523,-0.515689
0.168062,-0.320040,-0.493276
0.037398,-0.573642,-0.518169
-0.213650,-0.717145,-0.332164
-0.044178,-0.816869,-0.362170
-0.221265,-0.987503,-0.499871
-0.308031,-1.060010,-0.425953
-0.393354,-1.164101,-0.464352
-0.327241,-1.158806,-0.407468
-0.337502,-1.183304,-0.424434
-0.194407,-1.140530,-0.495876
-0.233555,-1.134372,-0.457923
-0.351829,-1.076630,-0.433922
-0.283209,-0.959493,-0.473393
-0.020951,-0.820785,-0.515732
-0.064646,-0.672925,-0.432860
0.043606,-0.572467,-0.547723
-0.010698,-0.420364,-0.609120
0.204232,-0.206087,-0.561791
0.057680,-0.110001,-0.685052
0.181625,0.026942,-0.774771
0.236275,0.222021,-0.696429
0.011417,0.330424,-0.743783
-0.107877,0.437712,-0.772511
-0.136635,0.486585,-0.882337
-0.286185,0.481354,-0.871798
-0.290353,0.448050,-0.955165
-0.083532,0.548766,-0.782512
-0.137596,0.507642,-0.807452
-0.144275,0.362488,-0.794457
-0.014900,0.289972,-0.711626
0.009985,0.207530,-0.685474
0.064295,0.055419,-0.624073
0.183411,-0.041600,-0.558208
-0.021585,-0.239344,-0.386675
0.117122,-0.412583,-0.467589
0.068081,-0.605953,-0.574896
-0.155713,-0.730056,-0.495922
-0.169313,-0.827138,-0.506393
-0.247431,-0.979605,-0.521632
-0.259135,-0.972521,-0.426268
-0.338857,-1.074901,-0.493630
-0.353291,-1.132713,-0.593974
-0.190259,-1.048611,-0.429280
-0.174866,-1.011858,-0.403826
-0.264268,-0.984773,-0.434753
-0.308419,-0.972648,-0.570037
-0.165331,-0.783582,-0.385876
-0.111318,-0.713992,-0.488551
-0.105118,-0.558292,-0.464099
0.045028,-0.399089,-0.421231
0.271062,-0.317367,-0.650293
0.247888,-0.120473,-0.533466
0.148985,0.025822,-0.565097
0.133721,0.007283,-0.755314
0.242746,0.243252,-0.652326
0.070509,0.278092,-0.818031
0.075745,0.454849,-0.718690
0.010101,0.439024,-0.813030
-0.021520,0.404786,-0.953817
-0.065159,0.369692,-0.797328
0.122608,0.389826,-0.770934
-0.012635,0.277897,-0.750904
0.083827,0.220945,-0.861278
-0.069693,0.135437,-0.642024
0.027598,0.039207,-0.662521
0.046930,-0.073452,-0.479774
0.030469,-0.253661,-0.521196
0.046889,-0.420961,-0.497020
-0.113052,-0.615212,-0.594312
0.031737,-0.650982,-0.486011
-0.083912,-0.839137,-0.612777
-0.276463,-0.900268,-0.520330
-0.336148,-0.943120,-0.516310
-0.329705,-0.980672,-0.455392
-0.375468,-1.073013,-0.696840
-0.300037,-1.022152,-0.548074
-0.207767,-0.966122,-0.486196
-0.367126,-1.006389,-0.530076
-0.342300,-0.905849,-0.577529
-0.161154,-0.837911,-0.574906
-0.122372,-0.669020,-0.484556
-0.029972,-0.594770,-0.587457
-0.038208,-0.496877,-0.663363
0.111957,-0.337654,-0.620488
0.194547,-0.152136,-0.522164
0.163990,-0.042916,-0.646997
0.159292,-0.037217,-0.820573
0.120235,0.133466,-0.691743
0.007541,0.192949,-0.696699
-0.111123,0.279452,-0.800029
0.059950,0.312636,-0.851526
-0.166216,0.287876,-0.877716
-0.089819,0.317679,-0.803841
-0.008289,0.359736,-0.721482
-0.021411,0.252104,-0.769405
0.067525,0.235541,-0.701026
0.090676,0.184934,-0.562208
0.062640,0.030013,-0.673040
0.068954,-0.025764,-0.447329
-0.090228,-0.230829,-0.582380
0.115614,-0.419870,-0.681315
0.060927,-0.468687,-0.504013
-0.082193,-0.657791,-0.688212
-0.054572,-0.675362,-0.466301
-0.249876,-0.801409,-0.569589
-0.223835,-0.915206,-0.655482
-0.236502,-0.887057,-0.485191
-0.371156,-0.991314,-0.667407
-0.362814,-0.924681,-0.500623
-0.281279,-0.882622,-0.418259
-0.245327,-0.943159,-0.614521
-0.159199,-0.849850,-0.613867
-0.248621,-0.822755,-0.644799
-0.057030,-0.594231,-0.406678
-0.047115,-0.540975,-0.517054
-0.065619,-0.467578,-0.609940
0.035134,-0.326688,-0.546068
0.164786,-0.216465,-0.537136
0.198117,-0.177376,-0.838283
0.130638,0.013458,-0.691955
0.351636,0.054460,-0.801905
0.249016,0.148726,-0.752741
0.068723,0.234508,-0.702245
0.156838,0.257231,-0.723751
0.012368,0.264251,-0.704724
0.095349,0.274718,-0.734718
0.151523,0.255249,-0.695090
0.071296,0.163372,-0.725016
