timestamp,dx,dy,dthetaw,dthetaz,time_imu,ax,ay,az,pressure
1753447075885732198,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447075845830442,0.01,0.97,0.35,13.930000305175781
1753447075915724147,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447075875723230,0.01,0.98,0.34,13.930000305175781
1753447075945838612,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447075905726704,0.0,0.98,0.34,13.930000305175781
1753447075975727942,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447075935659313,0.02,0.97,0.34,13.930000305175781
1753447076005859809,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447075965635820,0.01,0.98,0.35,13.930000305175781
1753447076035930647,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447075996286161,0.01,0.97,0.33,13.930000305175781
1753447076065904835,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076025885649,0.0,0.98,0.35,13.930000305175781
1753447076095815197,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076056167626,0.01,0.97,0.35,13.930000305175781
1753447076125965572,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076085618379,0.01,0.98,0.33,13.930000305175781
1753447076155671005,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076115711656,0.01,0.97,0.34,13.930000305175781
1753447076185733340,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076145807299,0.01,0.97,0.33,13.930000305175781
1753447076215726747,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076175689564,0.01,0.98,0.33,13.930000305175781
1753447076245789295,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076205854368,0.0,0.97,0.35,13.930000305175781
1753447076275782068,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076235718179,0.01,0.98,0.34,13.930000305175781
1753447076305861376,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076265835332,0.01,0.98,0.34,13.930000305175781
1753447076335950539,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076295813660,0.0,0.98,0.34,13.930000305175781
1753447076365764326,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076326995350,0.01,0.97,0.34,13.930000305175781
1753447076395823280,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076355989926,0.0,0.98,0.34,13.930000305175781
1753447076425755722,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076386127665,0.01,0.98,0.34,13.930000305175781
1753447076455769906,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076415899240,0.01,0.98,0.34,13.930000305175781
1753447076485890240,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076445751930,0.0,0.98,0.33,13.930000305175781
1753447076516079329,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076476096051,0.01,0.98,0.35,13.930000305175781
1753447076550075128,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076505914091,-0.02,0.97,0.34,13.930000305175781
1753447076575906384,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076536107175,0.0,0.97,0.35,13.930000305175781
1753447076606087473,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076565780608,0.01,0.98,0.35,13.930000305175781
1753447076635757179,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076599945131,0.02,0.97,0.35,13.930000305175781
1753447076665733070,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076625860027,0.0,0.98,0.33,13.930000305175781
1753447076696133807,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076655763636,-0.01,0.98,0.34,13.930000305175781
1753447076726088585,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076685979510,-0.01,0.97,0.35,13.930000305175781
1753447076755756111,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076715789729,0.0,0.97,0.35,13.930000305175781
1753447076785824420,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076745736323,0.01,0.98,0.34,13.930000305175781
1753447076815802668,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076775845295,0.02,0.97,0.36,13.930000305175781
1753447076849542723,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076806054451,0.01,0.97,0.33,13.930000305175781
1753447076875711815,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076836010535,0.01,0.97,0.34,13.930000305175781
1753447076905931802,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076866048412,0.0,0.98,0.34,13.930000305175781
1753447076935762872,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076896386367,0.01,0.98,0.33,13.930000305175781
1753447076965892353,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076925802158,0.0,0.98,0.34,13.930000305175781
1753447076995968170,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076955654288,0.0,0.97,0.34,13.930000305175781
1753447077025915325,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447076986023027,0.01,0.98,0.35,13.930000305175781
1753447077055866878,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077015729673,0.0,0.97,0.34,13.930000305175781
1753447077085890293,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077046034139,0.02,0.97,0.34,13.930000305175781
1753447077115784732,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077075884197,0.01,0.96,0.34,13.930000305175781
1753447077145714176,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077105878019,0.01,0.98,0.34,13.930000305175781
1753447077175772735,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077135664182,0.01,0.98,0.34,13.930000305175781
1753447077205844509,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077165881843,0.01,0.98,0.33,13.930000305175781
1753447077235752837,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077195915796,0.0,0.98,0.33,13.930000305175781
1753447077265948662,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077225735854,0.01,0.98,0.35,13.930000305175781
1753447077295874502,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077255897821,0.0,0.97,0.34,13.930000305175781
1753447077325835200,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077285884090,0.0,0.97,0.35,13.930000305175781
1753447077355927881,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077316064856,0.01,0.98,0.35,13.930000305175781
1753447077386001254,0.49,0.0,0.6946583704589974,-0.7193398003386511,1753447077346514563,0.0,0.97,0.34,13.930000305175781
1753447077415878313,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077375815239,0.0,0.97,0.33,13.930000305175781
1753447077445852069,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077405989649,0.01,0.97,0.35,13.930000305175781
1753447077475972793,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077436741584,0.0,0.98,0.36,13.930000305175781
1753447077506089426,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077465850411,0.01,0.98,0.34,13.930000305175781
1753447077536148603,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077495796930,-0.01,0.97,0.34,13.930000305175781
1753447077567312971,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077525850669,-0.01,0.98,0.34,13.930000305175781
1753447077595911768,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077555768095,0.01,0.97,0.33,13.930000305175781
1753447077625758057,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077585893427,0.01,0.98,0.35,13.930000305175781
1753447077656225125,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077615853006,0.04,0.99,0.34,13.930000305175781
1753447077685956075,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077645751570,0.05,0.99,0.36,13.930000305175781
1753447077716150106,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077675867335,0.04,0.98,0.35,13.930000305175781
1753447077745873017,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077705821896,0.03,0.97,0.34,13.930000305175781
1753447077775980338,0.49,0.0,0.7009092642998509,-0.7132504491541816,1753447077735821605,0.0,0.97,0.34,13.930000305175781
1753447077805824577,0.49,-0.01,0.688354575693754,-0.7253743710122875,1753447077766196223,-0.01,1.0,0.36,13.930000305175781
1753447077835809020,0.49,-0.01,0.688354575693754,-0.7253743710122875,1753447077795917596,0.01,0.96,0.35,13.930000305175781
1753447077866061458,0.48,-0.03,0.6691306063588582,-0.7431448254773942,1753447077826002724,0.0,0.95,0.34,13.930000305175781
1753447077895775648,0.48,-0.03,0.6691306063588582,-0.7431448254773942,1753447077856010185,-0.03,0.95,0.35,13.930000305175781
1753447077925912536,0.48,-0.04,0.6560590289905073,-0.754709580222772,1753447077885759159,-0.05,0.95,0.36,13.930000305175781
1753447077956062919,0.48,-0.04,0.6494480483301835,-0.760405965600031,1753447077915794706,-0.04,0.98,0.35,13.930000305175781
1753447077986049873,0.48,-0.04,0.6494480483301835,-0.760405965600031,1753447077945919597,-0.02,0.96,0.35,13.930000305175781
1753447078015858283,0.48,-0.05,0.6494480483301835,-0.760405965600031,1753447077975740776,-0.04,0.99,0.34,13.930000305175781
1753447078046318671,0.48,-0.05,0.6494480483301835,-0.760405965600031,1753447078005798013,-0.02,1.01,0.38,13.930000305175781
1753447078075789133,0.48,-0.05,0.6494480483301835,-0.760405965600031,1753447078035824337,-0.04,0.96,0.35,13.930000305175781
1753447078106101724,0.48,-0.05,0.6494480483301835,-0.760405965600031,1753447078065773369,-0.01,0.98,0.34,13.930000305175781
1753447078135750282,0.48,-0.05,0.6494480483301835,-0.760405965600031,1753447078095843600,0.0,1.07,0.39,13.930000305175781
1753447078165779437,0.48,-0.06,0.6494480483301835,-0.760405965600031,1753447078125931900,-0.03,0.99,0.28,13.930000305175781
1753447078195853729,0.48,-0.06,0.6494480483301835,-0.760405965600031,1753447078155895244,0.0,1.02,0.28,13.930000305175781
1753447078225817457,0.48,-0.06,0.6560590289905073,-0.754709580222772,1753447078186029647,0.0,1.0,0.26,13.930000305175781
1753447078255716771,0.48,-0.06,0.6626200482157375,-0.7489557207890021,1753447078216029649,0.01,1.01,0.35,13.930000305175781
1753447078285804668,0.48,-0.06,0.6626200482157375,-0.7489557207890021,1753447078245907557,0.0,1.01,0.28,13.930000305175781
1753447078315794747,0.48,-0.07,0.6755902076156602,-0.7372773368101241,1753447078275972258,-0.07,0.97,0.34,13.930000305175781
1753447078345898833,0.48,-0.07,0.6755902076156602,-0.7372773368101241,1753447078306109625,-0.04,0.97,0.34,13.930000305175781
1753447078376024545,0.48,-0.08,0.688354575693754,-0.7253743710122875,1753447078335775270,-0.05,1.05,0.26,13.930000305175781
1753447078405825366,0.48,-0.1,0.688354575693754,-0.7253743710122875,1753447078365947843,0.0,1.04,0.36,13.930000305175781
1753447078435858669,0.48,-0.1,0.688354575693754,-0.7253743710122875,1753447078396167707,0.01,1.1,0.34,13.930000305175781
1753447078466339991,0.48,-0.13,0.6626200482157375,-0.7489557207890021,1753447078425839204,-0.03,1.01,0.34,13.930000305175781
1753447078496327810,0.48,-0.13,0.6626200482157375,-0.7489557207890021,1753447078456090463,-0.04,1.03,0.33,13.930000305175781
1753447078526027950,0.47,-0.14,0.6560590289905073,-0.754709580222772,1753447078486200079,-0.01,1.03,0.38,13.930000305175781
1753447078555841295,0.47,-0.15,0.6560590289905073,-0.754709580222772,1753447078515846596,-0.02,1.04,0.25,13.930000305175781
1753447078586084912,0.47,-0.15,0.6560590289905073,-0.754709580222772,1753447078545876907,-0.04,0.96,0.51,13.930000305175781
1753447078615887610,0.47,-0.15,0.6626200482157375,-0.7489557207890021,1753447078575944458,-0.07,0.95,0.35,13.930000305175781
1753447078645844218,0.47,-0.15,0.6626200482157375,-0.7489557207890021,1753447078605874299,-0.01,0.97,0.31,13.930000305175781
1753447078675878633,0.47,-0.16,0.6691306063588582,-0.7431448254773942,1753447078635891239,-0.04,1.01,0.28,13.930000305175781
1753447078705869805,0.47,-0.17,0.6946583704589974,-0.7193398003386511,1753447078665903812,-0.06,0.99,0.39,13.930000305175781
1753447078735759077,0.47,-0.17,0.6946583704589974,-0.7193398003386511,1753447078695941036,-0.05,1.04,0.36,13.930000305175781
1753447078765814769,0.47,-0.2,0.7071067811865476,-0.7071067811865475,1753447078726238103,0.05,0.96,0.31,13.930000305175781
1753447078795879723,0.47,-0.2,0.7071067811865476,-0.7071067811865475,1753447078755782613,-0.01,0.99,0.36,13.930000305175781
1753447078825878785,0.47,-0.22,0.688354575693754,-0.7253743710122875,1753447078786064283,-0.02,1.02,0.4,13.930000305175781
1753447078855774510,0.47,-0.23,0.688354575693754,-0.7253743710122875,1753447078815956941,0.04,1.02,0.34,13.930000305175781
1753447078885886247,0.47,-0.23,0.688354575693754,-0.7253743710122875,1753447078846058600,-0.02,0.98,0.35,13.930000305175781
1753447078916025420,0.47,-0.24,0.688354575693754,-0.7253743710122875,1753447078875755740,-0.01,0.98,0.32,13.930000305175781
1753447078946109585,0.47,-0.24,0.688354575693754,-0.7253743710122875,1753447078905833271,-0.01,0.98,0.43,13.930000305175781
1753447078975869606,0.47,-0.25,0.7009092642998509,-0.7132504491541816,1753447078935998334,0.02,0.97,0.35,13.930000305175781
1753447079005828266,0.47,-0.26,0.7132504491541816,-0.7009092642998509,1753447078965880550,-0.01,0.99,0.36,13.930000305175781
1753447079035817597,0.47,-0.26,0.7132504491541816,-0.7009092642998509,1753447078995822293,0.01,1.01,0.33,13.930000305175781
1753447079065947035,0.47,-0.28,0.7313537016191706,-0.6819983600624985,1753447079025760523,0.0,1.08,0.34,13.930000305175781
1753447079095867982,0.47,-0.28,0.7313537016191706,-0.6819983600624985,1753447079055779878,0.05,1.03,0.28,13.930000305175781
1753447079125805626,0.47,-0.31,0.7009092642998509,-0.7132504491541816,1753447079085824853,0.03,1.01,0.27,13.930000305175781
1753447079155799245,0.47,-0.33,0.7009092642998509,-0.7132504491541816,1753447079115673286,0.0,0.93,0.36,13.930000305175781
1753447079185813938,0.47,-0.33,0.7009092642998509,-0.7132504491541816,1753447079145864401,-0.02,1.03,0.36,13.930000305175781
1753447079215681720,0.47,-0.33,0.7071067811865476,-0.7071067811865475,1753447079175866231,-0.01,1.05,0.35,13.930000305175781
1753447079246104635,0.47,-0.33,0.7071067811865476,-0.7071067811865475,1753447079205958870,0.05,1.0,0.3,13.930000305175781
1753447079275968012,0.47,-0.34,0.7071067811865476,-0.7071067811865475,1753447079236149872,0.01,1.07,0.34,13.930000305175781
1753447079305823552,0.47,-0.35,0.7253743710122876,-0.6883545756937539,1753447079266182383,-0.09,0.97,0.41,13.930000305175781
1753447079335745289,0.47,-0.35,0.7253743710122876,-0.6883545756937539,1753447079295800159,-0.04,0.97,0.26,13.930000305175781
1753447079365907871,0.47,-0.36,0.7489557207890022,-0.6626200482157375,1753447079326345178,0.01,0.98,0.26,13.930000305175781
1753447079395805970,0.47,-0.36,0.7489557207890022,-0.6626200482157375,1753447079355775825,-0.06,0.9,0.36,13.930000305175781
1753447079425946608,0.47,-0.39,0.7431448254773942,-0.6691306063588582,1753447079385784010,0.03,0.9,0.38,13.930000305175781
1753447079455835219,0.48,-0.41,0.7253743710122876,-0.6883545756937539,1753447079415982113,0.03,0.9,0.43,13.930000305175781
1753447079486084147,0.48,-0.41,0.7253743710122876,-0.6883545756937539,1753447079445938245,0.01,0.96,0.22,13.930000305175781
1753447079515797559,0.48,-0.42,0.7313537016191706,-0.6819983600624985,1753447079475807272,-0.07,0.99,0.35,13.930000305175781
1753447079545899629,0.48,-0.42,0.7313537016191706,-0.6819983600624985,1753447079505803493,0.0,0.94,0.27,13.930000305175781
1753447079579937943,0.48,-0.43,0.737277336810124,-0.6755902076156602,1753447079535787624,-0.01,0.88,0.32,13.930000305175781
1753447079605885227,0.48,-0.43,0.7431448254773942,-0.6691306063588582,1753447079565700757,-0.02,1.02,0.28,13.930000305175781
1753447079635838538,0.48,-0.43,0.7431448254773942,-0.6691306063588582,1753447079595928397,-0.16,0.99,0.42,13.930000305175781
1753447079665822807,0.48,-0.44,0.7604059656000309,-0.6494480483301837,1753447079625859976,-0.03,0.93,0.33,13.930000305175781
1753447079695952306,0.48,-0.44,0.7604059656000309,-0.6494480483301837,1753447079655823594,0.03,0.95,0.36,13.930000305175781
1753447079725872584,0.48,-0.46,0.7771459614569709,-0.6293203910498374,1753447079686048042,0.0,1.07,0.34,13.930000305175781
1753447079756285833,0.48,-0.47,0.7771459614569709,-0.6293203910498374,1753447079716089466,0.0,0.97,0.33,13.930000305175781
1753447079785939508,0.48,-0.47,0.7771459614569709,-0.6293203910498374,1753447079745963705,0.0,1.01,0.31,13.930000305175781
1753447079815803898,0.49,-0.5,0.7547095802227721,-0.6560590289905072,1753447079775925126,-0.04,0.9,0.28,13.930000305175781
1753447079850670441,0.49,-0.5,0.7547095802227721,-0.6560590289905072,1753447079806243974,-0.01,0.93,0.38,13.930000305175781
1753447079876034068,0.49,-0.51,0.7431448254773942,-0.6691306063588582,1753447079836314867,0.05,0.97,0.24,13.930000305175781
1753447079906018904,0.49,-0.51,0.7431448254773942,-0.6691306063588582,1753447079866023761,-0.04,0.89,0.34,13.930000305175781
1753447079936044450,0.49,-0.51,0.7431448254773942,-0.6691306063588582,1753447079896046418,-0.06,0.91,0.35,13.930000305175781
1753447079966197143,0.49,-0.52,0.7431448254773942,-0.6691306063588582,1753447079925842862,0.02,0.92,0.35,13.930000305175781
1753447079995816892,0.49,-0.52,0.7431448254773942,-0.6691306063588582,1753447079955823833,0.0,0.88,0.3,13.930000305175781
1753447080025815189,0.49,-0.52,0.7489557207890022,-0.6626200482157375,1753447079986526530,0.01,0.91,0.34,13.930000305175781
1753447080055762116,0.49,-0.52,0.7489557207890022,-0.6626200482157375,1753447080015762937,-0.02,0.98,0.36,13.930000305175781
1753447080085952526,0.49,-0.53,0.7604059656000309,-0.6494480483301837,1753447080045853490,0.05,0.96,0.31,13.930000305175781
1753447080116264303,0.5,-0.54,0.7771459614569709,-0.6293203910498374,1753447080075885200,0.03,0.93,0.42,13.930000305175781
1753447080151583828,0.5,-0.54,0.7771459614569709,-0.6293203910498374,1753447080106534439,0.06,0.97,0.31,13.930000305175781
1753447080176269887,0.5,-0.57,0.7771459614569709,-0.6293203910498374,1753447080136149565,0.05,1.0,0.28,13.930000305175781
1753447080206203732,0.5,-0.57,0.7771459614569709,-0.6293203910498374,1753447080166285542,0.02,1.07,0.28,13.930000305175781
1753447080235988313,0.51,-0.59,0.7604059656000309,-0.6494480483301837,1753447080196409243,0.04,1.02,0.35,13.930000305175781
1753447080266205232,0.51,-0.6,0.766044443118978,-0.6427876096865393,1753447080226248496,0.04,1.03,0.31,13.930000305175781
1753447080296087011,0.51,-0.6,0.766044443118978,-0.6427876096865393,1753447080256789238,0.06,0.99,0.33,13.930000305175781
1753447080326034156,0.51,-0.61,0.77162458338772,-0.636078220277764,1753447080285920994,0.0,1.0,0.28,13.930000305175781
1753447080355971556,0.51,-0.61,0.7771459614569709,-0.6293203910498374,1753447080316253152,0.04,0.97,0.45,13.930000305175781
1753447080385942402,0.51,-0.61,0.7771459614569709,-0.6293203910498374,1753447080345848491,0.03,1.0,0.33,13.930000305175781
1753447080415896837,0.51,-0.62,0.7826081568524139,-0.6225146366376195,1753447080375819212,0.03,0.96,0.45,13.930000305175781
1753447080445827163,0.51,-0.62,0.7826081568524139,-0.6225146366376195,1753447080406085409,0.03,0.96,0.39,13.930000305175781
1753447080475812959,0.51,-0.63,0.7933533402912352,-0.6087614290087207,1753447080436267501,0.08,0.97,0.37,13.930000305175781
1753447080505839205,0.52,-0.65,0.788010753606722,-0.6156614753256582,1753447080465810736,-0.01,0.97,0.44,13.930000305175781
1753447080535910188,0.52,-0.65,0.788010753606722,-0.6156614753256582,1753447080495854875,0.02,0.94,0.39,13.930000305175781
1753447080566103395,0.53,-0.68,0.77162458338772,-0.636078220277764,1753447080525911204,0.01,0.96,0.28,13.930000305175781
1753447080595841836,0.53,-0.68,0.77162458338772,-0.636078220277764,1753447080556141158,-0.02,0.98,0.3,13.930000305175781
1753447080625813512,0.53,-0.69,0.77162458338772,-0.636078220277764,1753447080586128632,0.01,0.94,0.35,13.930000305175781
1753447080655901654,0.53,-0.69,0.77162458338772,-0.636078220277764,1753447080615971117,0.06,1.11,0.37,13.930000305175781
1753447080686158539,0.53,-0.69,0.77162458338772,-0.636078220277764,1753447080645983478,0.03,0.98,0.31,13.930000305175781
1753447080716020693,0.53,-0.7,0.7771459614569709,-0.6293203910498374,1753447080676053183,0.02,0.99,0.36,13.930000305175781
1753447080745880148,0.53,-0.7,0.7771459614569709,-0.6293203910498374,1753447080706192806,-0.01,1.02,0.27,13.930000305175781
1753447080775842691,0.53,-0.7,0.7771459614569709,-0.6293203910498374,1753447080736022019,0.02,0.99,0.28,13.930000305175781
1753447080806002160,0.53,-0.71,0.7826081568524139,-0.6225146366376195,1753447080765795350,0.0,0.94,0.36,13.930000305175781
1753447080836353924,0.53,-0.71,0.7826081568524139,-0.6225146366376195,1753447080796226337,-0.02,1.0,0.36,13.930000305175781
1753447080866447651,0.53,-0.71,0.7933533402912352,-0.6087614290087207,1753447080826059309,-0.04,1.02,0.41,13.930000305175781
1753447080896110160,0.53,-0.71,0.7933533402912352,-0.6087614290087207,1753447080855907140,-0.05,1.03,0.38,13.930000305175781
1753447080926195694,0.54,-0.72,0.8090169943749475,-0.5877852522924731,1753447080886113775,-0.02,0.97,0.33,13.930000305175781
1753447080956654686,0.54,-0.74,0.8191520442889918,-0.573576436351046,1753447080915998272,-0.02,0.98,0.32,13.930000305175781
1753447080985904463,0.54,-0.74,0.8191520442889918,-0.573576436351046,1753447080945737007,-0.03,1.02,0.34,13.930000305175781
1753447081015765369,0.55,-0.76,0.8038568606172173,-0.5948227867513413,1753447080975892629,-0.07,1.06,0.28,13.930000305175781
1753447081045894891,0.55,-0.76,0.8038568606172173,-0.5948227867513413,1753447081006443320,-0.06,1.03,0.32,13.930000305175781
1753447081075821400,0.55,-0.77,0.788010753606722,-0.6156614753256582,1753447081035886629,-0.03,0.93,0.21,13.930000305175781
1753447081105830229,0.55,-0.78,0.788010753606722,-0.6156614753256582,1753447081065885956,-0.08,0.89,0.39,13.930000305175781
1753447081135856999,0.55,-0.78,0.788010753606722,-0.6156614753256582,1753447081096469680,0.01,0.97,0.24,13.930000305175781
1753447081165918507,0.56,-0.79,0.7933533402912352,-0.6087614290087207,1753447081126201870,0.0,0.93,0.3,13.930000305175781
1753447081195999811,0.56,-0.79,0.7933533402912352,-0.6087614290087207,1753447081155918803,-0.03,0.96,0.37,13.930000305175781
1753447081226047291,0.56,-0.79,0.7933533402912352,-0.6087614290087207,1753447081186124207,-0.03,0.93,0.39,13.930000305175781
1753447081255833776,0.56,-0.8,0.8038568606172173,-0.5948227867513413,1753447081215862361,-0.06,0.94,0.33,13.930000305175781
1753447081286026010,0.56,-0.8,0.8038568606172173,-0.5948227867513413,1753447081245771225,-0.04,0.87,0.36,13.930000305175781
1753447081315933207,0.56,-0.81,0.8090169943749475,-0.5877852522924731,1753447081275791128,-0.02,0.9,0.31,13.930000305175781
1753447081345975697,0.56,-0.81,0.8090169943749475,-0.5877852522924731,1753447081305863883,-0.04,0.92,0.37,13.930000305175781
1753447081376136688,0.57,-0.82,0.8241261886220157,-0.5664062369248328,1753447081335825716,-0.02,0.87,0.28,13.930000305175781
1753447081405998494,0.57,-0.84,0.8141155183563192,-0.5807029557109398,1753447081365877776,-0.04,0.99,0.38,13.930000305175781
1753447081435820570,0.57,-0.84,0.8141155183563192,-0.5807029557109398,1753447081395936031,-0.06,0.94,0.28,13.930000305175781
1753447081465883424,0.58,-0.86,0.7986355100472928,-0.6018150231520483,1753447081425902598,-0.03,0.96,0.31,13.930000305175781
1753447081495852465,0.58,-0.86,0.7986355100472928,-0.6018150231520483,1753447081455775582,0.0,1.0,0.35,13.930000305175781
1753447081525915058,0.58,-0.87,0.7986355100472928,-0.6018150231520483,1753447081485888404,0.03,1.02,0.33,13.930000305175781
1753447081555896534,0.58,-0.87,0.8038568606172173,-0.5948227867513413,1753447081515865537,0.01,1.03,0.3,13.930000305175781
1753447081586312885,0.58,-0.87,0.8038568606172173,-0.5948227867513413,1753447081545851903,0.05,1.0,0.13,13.930000305175781
1753447081615926854,0.59,-0.88,0.8038568606172173,-0.5948227867513413,1753447081576060860,-0.05,0.89,0.59,13.930000305175781
1753447081645883067,0.59,-0.88,0.8038568606172173,-0.5948227867513413,1753447081605904775,0.08,0.98,0.32,13.930000305175781
1753447081675949777,0.59,-0.88,0.8090169943749475,-0.5877852522924731,1753447081635851636,-0.06,1.03,0.44,13.930000305175781
1753447081705992400,0.59,-0.89,0.8141155183563192,-0.5807029557109398,1753447081666409847,-0.04,0.96,0.51,13.930000305175781
1753447081735974540,0.59,-0.89,0.8141155183563192,-0.5807029557109398,1753447081696020004,-0.08,0.95,0.37,13.930000305175781
1753447081765974229,0.59,-0.9,0.8241261886220157,-0.5664062369248328,1753447081725864963,-0.07,0.94,0.25,13.930000305175781
