timestamp,px,py,pz
1753447104393096121,-3.82812439332429,13.907317117088137,0.631024250893733
1753447104442963156,-3.830216128187501,13.908536121407899,0.637196482271252
1753447104492875160,-3.832030012356378,13.909695633953172,0.643466500762572
1753447104559007929,-3.836692261616469,13.911750469838044,0.658005621005888
1753447104591993852,-3.839045293764177,13.911678793141464,0.665514234631537
1753447104648751512,-3.841832916994796,13.912007761791445,0.673644363085383
1753447104693839908,-3.844339813530294,13.912166070745856,0.681434708255122
1753447104743563055,-3.846030103384948,13.911869521791715,0.686074058391626
1753447104794239161,-3.846426509394396,13.911545402915966,0.687750462640516
1753447104853576041,-3.846210959812918,13.911706162703087,0.687442963179733
1753447104892749352,-3.846489705213467,13.911608206541018,0.687514844544115
1753447104951655231,-3.846547515605838,13.911688798297682,0.687381739204603
1753447104994634931,-3.846387243267321,13.911818415859589,0.687377278492614
1753447105036694402,-3.84681033258437,13.911783577604714,0.687440519563587
1753447105091907830,-3.847120782983025,13.9117397862697,0.687474883789386
1753447105140429607,-3.847133806141263,13.911722662033876,0.687319032521796
1753447105189859033,-3.847139654691844,13.911734296397611,0.687317972710613
1753447105237456645,-3.847229071771499,13.911695928870603,0.687346997515814
1753447105291181083,-3.8472450266665,13.91171412160856,0.687295777343245
1753447105338223744,-3.847185046623132,13.91184532583189,0.687383691290594
1753447105389520394,-3.846986989150969,13.911888016395167,0.687344106532995
1753447105437107715,-3.846969625668097,13.911845715480355,0.687319574827738
1753447105486967073,-3.846830277190943,13.911777277783678,0.687272911519208
1753447105537929374,-3.846698839172313,13.911726445727279,0.68723145848837
1753447105588253186,-3.846466594502203,13.91159750290321,0.686828025154749
1753447105644483208,-3.845752102811206,13.91124349907339,0.685042642367851
1753447105696184184,-3.844671860878118,13.910393029163695,0.68167251385128
1753447105746559188,-3.843436345911371,13.909589762903789,0.677100520645831
1753447105794843285,-3.840767681604787,13.91112140420923,0.668248232255375
1753447105842433946,-3.840767681492018,13.911121404321749,0.668248233528698
1753447105905977565,-3.837455258903703,13.91273562404424,0.659319960941307
1753447105943258037,-3.835981144188529,13.913319036718123,0.654702976649516
1753447105994446187,-3.834166961480461,13.913818373753026,0.649743082249346
1753447106038835185,-3.832712081402887,13.91400335723644,0.64510345672367
1753447106095427980,-3.829900995074107,13.913377986597894,0.635450631018877
1753447106147404198,-3.828572461076913,13.9127766371161,0.631044576941
1753447106194645983,-3.827023094338474,13.912149208758589,0.626453991960596
1753447106244600000,-3.827102190410876,13.914764494637605,0.622497712766364
1753447106314767032,-3.824522629650497,13.914511062931851,0.614785982793021
1753447106361718706,-3.823256983328623,13.914279665378288,0.611189158964592
1753447106397647304,-3.821797971714375,13.91400703427281,0.607112520218036
1753447106449137706,-3.820277486484706,13.913586556547743,0.602891304092868
1753447106495131507,-3.818848259858412,13.913416509620749,0.598912026162297
1753447106549023170,-3.817237642057724,13.913242711420645,0.594488460174254
1753447106595375154,-3.815396840663738,13.912738772337413,0.589600296243766
1753447106662184730,-3.813581089317161,13.912303124250261,0.584726632845135
1753447106693219792,-3.811929911918745,13.912032489643284,0.580060874320901
1753447106746529914,-3.810810762985815,13.91186555043563,0.576092204925974
1753447106796038231,-3.809459250931549,13.91176413188318,0.572468786484252
1753447106847897600,-3.807095431174437,13.911611268755358,0.565323681172947
1753447106895875393,-3.805773796445258,13.911136514836203,0.561676872183081
1753447106942066545,-3.804534956261074,13.91078711180604,0.557784400963375
