1577218887.45,0.447715710449219,0.305559986877441,10.0728852246094,0.362341982957793,0.0314749925566876,10.1397944017364,-0.00991883544921868,0.0732511698404946,9.81297753295898,0.0644683837890625,-0.400352478027344,-0.151824951171875,0.931902629573171,0.876822122713414,-0.270936547256097,-0.224885486421131,-0.0310625348772321,0.0287010556175595,21.5821413026274,-10.1294693732194,0.642863247863244,75.870381299085,-12.166921041921,-2.41055696440312,34.7538562913709,33.747476562734,31.8784856381226,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.46,0.270544787597656,0.329502003479004,9.91965631835937,0.261785513231231,0.0147155809355944,10.1206407884551,-0.0416420074462887,0.239049634806315,9.78484566345215,-0.179672241210938,0.393104553222656,0.000762939453125,0.184221965510671,0.0909944859946645,-0.0573135003810974,0.446501232328869,-0.0310625348772321,0.0287010556175595,20.4706147119342,-10.501193019943,2.25002136752137,75.3816913881729,-10.1489926739927,-3.61583544660468,34.7538562913709,33.7235151406236,31.8305627939018,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.47,0.447715710449219,-0.22355858001709,9.16069439208984,0.161229043504668,-0.00204383068549888,10.1014871751739,-0.0733651794433588,0.404848099772135,9.75671379394531,-0.118637084960938,-0.278282165527344,-0.060272216796875,-0.563458698551829,-0.694833150724085,0.156309546493903,1.11788795107887,-0.0310625348772321,0.0287010556175595,21.3968868708452,-9.20016025641026,0.482147435897429,74.8930014772607,-8.1310643060643,-4.82111392880624,34.9455476682541,33.6995537185132,31.782639949681,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.48,0.301669409179687,0.267252760314941,10.0633084179687,0.735837441942168,0.529468937869188,9.93389305896294,-0.0661825744628901,0.239648185221354,9.51011102294922,0.461196899414063,-0.0341415405273436,0.092315673828125,0.748797160823171,0.373282083650915,-0.484559594131097,0.812712169828869,0.396183558872768,0.0897362118675595,21.7673957344096,-9.20016025641026,1.12501068376068,76.6034161654532,-10.2676943426943,-2.81231645847031,34.9455476682541,33.8433222511756,31.6388714170186,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.49,0.538695373535156,0.240916542053223,9.91965631835937,0.000817532274199632,0.433700871462938,9.90276843738091,0.0870463317871089,0.237253983561198,9.91712530517578,-0.484848022460938,-0.125694274902344,-0.273895263671875,0.199480754573171,-0.176034322599085,0.0037216558689026,-0.560578845796131,0.0604901994977678,-0.0628516787574404,23.2494311886673,-7.71326566951567,1.44644230769231,76.6034161654532,-12.6417277167277,-3.34799578389322,34.8976248240333,33.6516308742924,32.0701770150058,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.5,0.433350500488281,0.0254383926391602,9.56770867431641,-0.379860531690643,-0.172032148556593,10.3672435594512,0.00803767700195271,0.124726505533854,10.0703542114258,0.0339508056640625,0.454139709472656,0.244903564453125,-0.868634479801829,1.80760825552591,-0.118348656631097,-0.163850330171131,0.945499965122768,0.0592186337425595,22.3231590297563,-7.89912749287749,0.964294871794866,74.485759884834,-11.6921143671144,-4.15151477202759,34.8976248240333,33.5557851858508,31.9264084823434,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.51,0.234631762695312,-0.0344166488647461,9.44321018798828,0.766962063524199,0.424124064822313,10.3409073411895,-0.0877303894042963,0.263590201822916,9.58911967773437,-0.118637084960938,-0.308799743652344,-0.182342529296875,-0.258282917301829,-0.0539640100990853,0.0952743902439026,-0.560578845796131,-1.25176565987723,-0.12388683500744,21.3968868708452,-8.82843660968661,2.41073717948717,76.6034161654532,-11.2173076923077,-4.15151477202759,34.9455476682541,33.6995537185132,31.9743313265642,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.52,0.289698400878906,0.305559986877441,10.3793430371094,0.668799795457793,0.173929991335985,10.0931074693633,-0.00034202880859368,0.117543900553385,9.74833408813477,0.461196899414063,-0.0036239624023436,0.275421142578125,0.580950481135671,0.724234232088414,-0.286195336318597,0.0497727167038691,0.411442347935268,-0.00181652250744045,21.3968868708452,-8.82843660968661,2.41073717948717,74.3228632478633,-8.36846764346764,-3.61583544660468,34.9934705124749,33.6755922964028,31.8784856381226,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.53,0.624886633300781,0.260070155334473,9.77361001708984,-0.0183360810070495,0.0242923875762189,9.85009600085747,-0.0326637512207026,0.160639530436198,10.0799310180664,-0.393295288085937,-0.308799743652344,0.000762939453125,-0.929669636051829,2.05174888052591,-0.0267959222560973,-0.0417800176711309,0.274113246372768,0.12025378999256,21.0263780072808,-8.45671296296296,1.44644230769231,74.1599666108925,-8.84327431827432,-0.669599156778645,34.9455476682541,33.747476562734,31.9743313265642,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
1577218887.54,0.356736047363281,0.291194776916504,9.82149405029297,0.4605042510242,0.191886503787156,9.64180045642387,0.000855072021484317,0.438366923014323,9.70164715576172,-0.271224975585937,0.301551818847656,-0.212860107421875,-0.655011432926829,0.617422708650915,0.308897437118903,0.141325451078869,-0.824519566127232,0.0287010556175595,22.5084134615385,-9.20016025641026,1.12501068376068,73.9970699739218,-6.94404761904762,-0.937438819490104,34.8976248240333,33.50786234163,31.782639949681,1577218885.999,-27.7178416890369,-51.0988659128647,0.0047978503
