timestamp,ax,ay,az,wx,wy,wz,mx,my,mz
1757673938826284828,0.30318328738212585,0.18767346441745758,-9.809120178222656,0.002237993525341153,-0.003568300511687994,-0.001112474245019257,0.42343032360076904,0.11047203093767166,-0.1050269678235054
1757673938826302818,0.31878969073295593,0.18302257359027863,-9.815250396728516,0.004016993101686239,-0.003542667953297496,-0.0026273562107235193,0.42343032360076904,0.11047203093767166,-0.1050269678235054
1757673938829245358,0.30315184593200684,0.19484886527061462,-9.805057525634766,0.004260816145688295,-0.0025993671733886003,-0.0024193509016186,0.42343032360076904,0.11047203093767166,-0.1050269678235054
1757673938829258080,0.3124672770500183,0.1957349181175232,-9.806985855102539,0.0018812748603522778,-0.0040608667768538,-0.0028389005456119776,0.42343032360076904,0.11047203093767166,-0.1050269678235054
1757673938839168013,0.30458754301071167,0.17396262288093567,-9.809161186218262,0.003442806890234351,-0.0044328682124614716,-0.0021473916713148355,0.42343032360076904,0.11047203093767166,-0.1050269678235054
1757673938849249679,0.2838701009750366,0.17596761882305145,-9.81303882598877,0.0034406918566673994,-0.005235909949988127,-0.002271579811349511,0.42343032360076904,0.11047203093767166,-0.1050269678235054
1757673938849261587,0.29058822989463806,0.17169500887393951,-9.815352439880371,0.004352916497737169,-0.004968786612153053,-0.00218026852235198,0.42403432726860046,0.11224668473005295,-0.08434810489416122
1757673938856643053,0.2913338243961334,0.17842620611190796,-9.80870246887207,0.0032620951533317566,-0.0047071282751858234,-0.0027328450232744217,0.42403432726860046,0.11224668473005295,-0.08434810489416122
1757673938856656155,0.2925258278846741,0.17686322331428528,-9.823697090148926,0.0033839289098978043,-0.0033924910239875317,-0.0012278544018045068,0.42403432726860046,0.11224668473005295,-0.08434810489416122
1757673938866720875,0.30321747064590454,0.1834355592727661,-9.8206148147583,0.002521849237382412,-0.00289930053986609,-0.0019572076853364706,0.4274081289768219,0.10562507063150406,-0.08413399755954742
1757673938866733083,0.3015298843383789,0.20120763778686523,-9.805051803588867,0.003934939857572317,-0.0023812458384782076,-0.0029874369502067566,0.4274081289768219,0.10562507063150406,-0.08413399755954742
1757673938874228763,0.30597737431526184,0.19045256078243256,-9.79982852935791,0.002384928287938237,-0.0037683448754251003,-0.001561919809319079,0.4274081289768219,0.10562507063150406,-0.08413399755954742
1757673938874242642,0.3047051429748535,0.20212145149707794,-9.80517292022705,0.0039162482134997845,-0.0027169135864824057,-0.0029527051374316216,0.4274081289768219,0.10562507063150406,-0.08413399755954742
1757673938884246141,0.3150651156902313,0.20131869614124298,-9.808314323425293,0.002638608915731311,-0.004589769523590803,-0.0033891485072672367,0.4303792715072632,0.09782049059867859,-0.09770569205284119
1757673938894246815,0.30893799662590027,0.1894892156124115,-9.806340217590332,0.002796716522425413,-0.005521823652088642,-0.0026597038377076387,0.4303792715072632,0.09782049059867859,-0.09770569205284119
1757673938894261413,0.3072059154510498,0.1853632628917694,-9.807494163513184,0.004044263157993555,-0.0033597887959331274,-0.001089619123376906,0.4303792715072632,0.09782049059867859,-0.09770569205284119
